booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning,DateAnomaly
B02776,2023-11-22,2024-01-14,C0864,Family,Foodie,Website,Bank Transfer,Phú Quốc,1,2939000.0,0.0973661197190204,Completed,2653000.0,4.3,True,False
B02510,2023-07-31,2023-10-13,C0865,Student,City Break,Mobile App,Card,Huế,1,1906000.0,0.1237646004336679,Completed,1670000.0,4.2,False,False
B02511,2023-08-01,2023-08-28,C0866,Family,Family,Website,Card,Đà Lạt,1,3377000.0,0.045747405385143,Completed,3223000.0,3.9,False,False
B03325,2024-07-12,2024-09-17,C0866,Family,Family,Website,Bank Transfer,Hạ Long,2,3494000.0,0.0829255385382213,Completed,6409000.0,3.7,True,False
B02516,2023-08-06,2023-08-06,C0867,Young Professional,Family,Mobile App,Bank Transfer,Huế,1,3460000.0,0.040609226156576,Completed,3319000.0,4.1,False,False
B02815,2023-12-03,2024-01-20,C0867,Family,Beach,Mobile App,Card,Sa Pa,2,3959000.0,0.1131633479876692,Completed,7022000.0,3.7,True,False
B03555,2024-10-09,2024-12-03,C0867,Student,Beach,Agent,Cash,Đà Lạt,2,3284000.0,0.1066986437539343,Completed,5867000.0,4.0,True,False
B04276,2025-08-18,2025-09-27,C0867,Student,Beach,Website,Cash,Hạ Long,4,3995000.0,0.1096944683904308,Completed,14227000.0,4.4,True,False
B04206,2025-07-19,2025-10-08,C0868,Student,Cultural,Website,Card,Nha Trang,1,3202000.0,0.0587141640513528,Completed,3014000.0,5.0,True,False
B03540,2024-10-01,2024-11-06,C0869,Corporate,Adventure,Website,,Sa Pa,1,4610000.0,0.0698754302435729,Completed,4288000.0,4.1,True,False
B02519,2023-08-07,2023-10-31,C0870,Student,City Break,Mobile App,Bank Transfer,Nha Trang,2,2345000.0,0.0781813383485227,Completed,4323000.0,3.2,False,False
B02524,2023-08-11,2023-09-13,C0872,,Beach,Website,Card,Hội An,1,3980000.0,0.1488672103118911,Completed,3388000.0,4.4,False,False
B02711,2023-10-26,2023-12-08,C0872,Student,Adventure,Website,Card,Hà Nội,1,4829000.0,,Completed,4829000.0,4.5,True,False
B02525,2023-08-11,2023-09-22,C0873,Corporate,City Break,Agent,Cash,Hà Nội,1,2359000.0,0.0930180532804979,Completed,2140000.0,4.5,False,False
B02872,2023-12-27,2024-02-12,C0873,Family,Cultural,Website,Bank Transfer,Sa Pa,1,2697000.0,0.1129121917389644,Completed,2392000.0,4.5,True,False
B02526,2023-08-11,2023-09-20,C0874,Corporate,Adventure,Website,Card,Hội An,2,4731000.0,0.1084328958048132,Completed,8436000.0,4.9,False,False
B02737,2023-11-06,2024-01-01,C0874,Family,Beach,Agent,Card,Hà Nội,4,4015000.0,,Completed,14374000.0,3.9,True,False
B02801,2023-11-30,2024-01-09,C0874,Student,City Break,Agent,Card,TP.HCM,3,2519000.0,0.1084009468447514,Completed,6738000.0,4.0,True,False
B03597,2024-10-27,2024-11-20,C0874,Student,Beach,Agent,Card,TP.HCM,1,3849000.0,0.1002556559546264,Completed,3463000.0,3.9,True,False
B02528,2023-08-13,2023-09-26,C0875,Young Professional,Family,Website,Bank Transfer,Hạ Long,2,3544000.0,0.1171286784635458,Completed,6258000.0,4.1,False,False
B03523,2024-09-26,2024-10-02,C0875,Corporate,Beach,Website,Card,Sa Pa,2,3888000.0,0.093984809726409,Completed,7045000.0,3.7,True,False
B03610,2024-11-03,2024-12-18,C0875,Family,Foodie,Website,Cash,Đà Nẵng,1,2718000.0,,Completed,2456000.0,4.9,True,False
B02531,2023-08-14,2023-11-29,C0876,Corporate,Beach,Website,E-wallet,Sa Pa,1,3769000.0,0.1525595530261649,Completed,3194000.0,4.2,False,False
B02537,2023-08-17,2023-09-12,C0878,Corporate,Beach,Website,Card,Hà Nội,1,4189000.0,0.1479485598511977,Completed,3569000.0,4.1,False,False
B02538,2023-08-17,2023-10-12,C0879,Corporate,Cultural,Website,Card,Đà Lạt,2,2490000.0,0.1103958501983137,Completed,4430000.0,3.6,False,False
B02885,2024-01-03,2024-03-13,C0879,Family,Beach,Website,Card,Nha Trang,3,4324000.0,0.1499716641224493,Completed,11027000.0,4.3,True,False
B03342,2024-07-15,2024-09-24,C0879,Young Professional,Family,Mobile App,Cash,Đà Nẵng,1,3438000.0,,Completed,3133000.0,4.9,True,False
B02539,2023-08-17,2023-10-20,C0880,Family,Beach,Mobile App,Cash,Hạ Long,1,4105000.0,0.0097553758420279,Completed,4065000.0,4.2,False,False
B02540,2023-08-17,2023-09-28,C0881,Young Professional,Adventure,Website,,Hà Nội,2,4643000.0,0.0516290727946426,Completed,8807000.0,3.9,False,False
B03977,2025-04-30,2025-06-01,C0881,Family,Family,Website,Cash,TP.HCM,5,3240000.0,0.1274877575487976,Completed,14135000.0,4.9,True,False
B02542,2023-08-17,2023-10-11,C0882,Student,City Break,Agent,Bank Transfer,Đà Nẵng,1,2396000.0,0.0740723153440325,Completed,2219000.0,3.9,False,False
B03162,2024-05-04,2024-07-11,C0882,Student,Family,Website,Bank Transfer,TP.HCM,1,3276000.0,0.0787221317131262,Completed,3018000.0,4.3,True,False
B02545,2023-08-18,2023-10-04,C0883,Student,Beach,Website,Bank Transfer,Hạ Long,1,4013000.0,0.1055059702977265,Completed,3590000.0,3.5,False,False
B03094,2024-04-05,2024-04-14,C0883,Young Professional,Cultural,Website,E-wallet,Huế,1,2478000.0,0.0986882479535641,Completed,2233000.0,4.9,True,False
B02549,2023-08-20,2023-10-21,C0884,Family,Adventure,Mobile App,Card,Đà Nẵng,3,5485000.0,0.1239957602792306,Completed,14415000.0,4.6,False,False
B02550,2023-08-20,2023-11-08,C0885,Young Professional,Beach,Website,Card,Đà Nẵng,3,4570000.0,0.157328870710634,Completed,11553000.0,4.1,False,False
B03377,2024-07-27,2024-08-23,C0886,Student,City Break,Website,Bank Transfer,Đà Lạt,1,2342000.0,0.1154008302859929,Completed,2072000.0,3.4,True,False
B02558,2023-08-22,2023-10-30,C0887,Family,Beach,Website,E-wallet,Phú Quốc,2,4130000.0,0.0794959586119265,Completed,7603000.0,4.4,False,False
B02560,2023-08-22,2023-11-21,C0888,Family,Cultural,Agent,E-wallet,Sa Pa,1,2260000.0,0.1075409560060655,Completed,2017000.0,4.2,False,False
B03731,2024-12-28,2025-01-17,C0888,Young Professional,Family,Website,Cash,Phú Quốc,1,3367000.0,0.1271710474096397,Completed,2939000.0,4.7,True,False
B02562,2023-08-23,2023-10-31,C0890,Family,Family,Agent,Card,Đà Nẵng,3,3496000.0,0.1042430932118083,Completed,9395000.0,3.8,False,False
B03487,2024-09-09,2024-12-02,C0890,Student,Beach,Mobile App,Card,Đà Nẵng,1,4843000.0,0.144320316747234,Completed,4144000.0,4.2,True,False
B02567,2023-08-25,2023-12-03,C0891,Young Professional,City Break,,Bank Transfer,Hạ Long,3,2457000.0,0.1297936115379332,Completed,6414000.0,4.0,False,False
B03806,2025-02-03,2025-03-28,C0891,Family,City Break,Website,Card,Sa Pa,3,2064000.0,0.086129147007777,Completed,5659000.0,4.6,True,False
B02569,2023-08-26,2023-11-19,C0892,Young Professional,Family,Website,Card,Đà Lạt,3,2863000.0,0.0973130381865237,Completed,7753000.0,3.8,False,False
B03857,2025-02-27,2025-04-24,C0892,Corporate,City Break,Agent,Bank Transfer,Hà Nội,1,2803000.0,0.0547584970765753,Completed,2650000.0,4.4,True,False
B02570,2023-08-26,2023-11-11,C0893,,Adventure,Mobile App,Bank Transfer,Đà Nẵng,1,5463000.0,,Completed,4835000.0,3.3,False,False
B03231,2024-06-04,2024-09-21,C0893,Family,Adventure,Website,Card,Sa Pa,1,4508000.0,,Completed,4028000.0,4.3,True,False
B02571,2023-08-26,2023-10-30,C0894,Young Professional,Cultural,Website,Card,Hạ Long,2,2402000.0,0.0344374586074153,Completed,4639000.0,4.5,False,False
B02572,2023-08-27,2023-10-15,C0895,Student,Cultural,Agent,Cash,Nha Trang,4,2973000.0,0.1155642706160363,Completed,10518000.0,4.3,False,False
B03065,2024-03-24,2024-05-11,C0895,Corporate,Cultural,Website,Cash,Hội An,3,2605000.0,0.0931945365205394,Completed,7087000.0,3.0,True,False
B02890,2024-01-05,2024-03-03,C0896,Family,Adventure,Mobile App,Bank Transfer,Sa Pa,1,4604000.0,0.1431395064507248,Completed,3945000.0,4.7,True,False
B03179,2024-05-11,2024-06-29,C0896,Young Professional,Cultural,Website,Card,Đà Nẵng,2,2892000.0,0.0198706573461196,Completed,5669000.0,4.8,True,False
B02575,2023-08-28,2023-09-19,C0897,Young Professional,Beach,Website,Card,TP.HCM,1,3393000.0,0.1452334146440633,Completed,2900000.0,3.5,False,False
B02576,2023-08-28,2023-09-15,C0898,Family,Adventure,Agent,E-wallet,Sa Pa,1,4907000.0,0.1363679146358933,Completed,4238000.0,3.4,False,False
B02844,2023-12-17,2024-02-05,C0898,Corporate,Cultural,Website,Card,Hà Nội,1,2821000.0,0.1263485840697549,Completed,2465000.0,4.3,True,False
B03527,2024-09-27,2024-11-01,C0898,Family,Cultural,,Card,Huế,2,2271000.0,0.0804402378839767,Completed,4177000.0,4.8,True,False
B02586,2023-09-02,2023-10-12,C0899,Young Professional,Adventure,Agent,Card,Huế,1,4736000.0,0.1007198546214833,Completed,4259000.0,3.0,False,False
B02587,2023-09-03,2023-09-26,C0900,Family,Cultural,Website,Cash,Nha Trang,1,2806000.0,0.1441116764055974,Completed,2402000.0,3.3,False,False
B03387,2024-07-31,2024-09-25,C0900,Student,Foodie,Mobile App,Cash,Nha Trang,1,2539000.0,0.0554680674669042,Completed,2398000.0,4.8,True,False
B02588,2023-09-03,2023-10-17,C0901,Young Professional,Beach,Website,Cash,Phú Quốc,1,3723000.0,0.1144838562408871,Completed,3297000.0,4.4,False,False
B02589,2023-09-03,2023-11-10,C0902,Student,Foodie,Mobile App,Card,Hội An,1,1990000.0,0.053346621176091,Completed,1884000.0,4.0,False,False
B02882,2024-01-01,2024-02-13,C0902,Family,Cultural,Website,Bank Transfer,Đà Lạt,1,2534000.0,0.1033134650296606,Completed,2272000.0,3.9,True,False
B03113,2024-04-14,2024-05-07,C0902,Family,Foodie,Website,Card,Nha Trang,3,2565000.0,0.0950365301079678,Completed,6964000.0,4.3,True,False
B03096,2024-04-06,2024-06-03,C0902,Family,Cultural,Mobile App,Bank Transfer,Hội An,2,3068000.0,0.0439918478385486,Completed,5866000.0,3.5,True,False
B02596,2023-09-08,2023-11-01,C0903,Family,Family,Mobile App,Card,Nha Trang,2,3533000.0,0.1120277410596486,Completed,6274000.0,3.8,False,False
B04140,2025-06-28,2025-08-09,C0903,Young Professional,Foodie,Website,Bank Transfer,Đà Nẵng,2,2621000.0,0.0780738911974969,Completed,4833000.0,4.2,True,False
B02600,2023-09-10,2023-11-06,C0904,Young Professional,Cultural,Agent,Card,TP.HCM,2,2211000.0,0.1297960153383021,Completed,3848000.0,3.5,False,False
B02880,2024-01-01,2024-02-13,C0904,Young Professional,Cultural,Website,Cash,Sa Pa,2,2509000.0,0.1064590977893903,Completed,4484000.0,4.2,True,False
B03925,2025-04-04,2025-06-22,C0904,Young Professional,Foodie,Website,Card,Hội An,2,2042000.0,0.120075434983238,Completed,3594000.0,3.8,True,False
B02601,2023-09-10,2023-11-03,C0905,Student,Foodie,Mobile App,Cash,Phú Quốc,2,2399000.0,0.0859783211222129,Completed,4385000.0,4.6,False,False
B02735,2023-11-06,2023-12-13,C0905,Young Professional,Beach,Mobile App,,Sa Pa,2,4051000.0,0.0773830754249353,Completed,7475000.0,4.0,True,False
B03177,2024-05-10,2024-07-04,C0905,Young Professional,Foodie,Website,E-wallet,Sa Pa,2,2589000.0,0.1050711357289212,Completed,4634000.0,3.8,True,False
B02603,2023-09-12,2023-10-18,C0906,Family,Adventure,Call Center,Bank Transfer,Hà Nội,1,4708000.0,0.0951326741482697,Completed,4260000.0,4.4,False,False
B03944,2025-04-15,2025-05-10,C0906,Family,Adventure,Agent,Card,Hội An,4,4532000.0,0.120013708739811,Completed,15952000.0,3.8,True,False
B02623,2023-09-19,2023-12-22,C0909,Corporate,Adventure,Website,Card,Phú Quốc,3,5676000.0,0.0601013534582357,Completed,16005000.0,4.0,False,False
B02627,2023-09-19,2023-10-14,C0910,Student,Foodie,Website,Bank Transfer,Huế,2,2511000.0,0.1196473918477239,Completed,4421000.0,4.1,False,False
B03784,2025-01-27,2025-02-10,C0910,Student,Foodie,Website,Bank Transfer,Đà Lạt,3,2528000.0,,Completed,6632000.0,4.8,True,False
B03864,2025-03-02,2025-05-09,C0910,Family,Beach,Website,Card,Hà Nội,2,4070000.0,0.1019901983702565,Completed,7310000.0,4.1,True,False
B03000,2024-02-20,2024-02-20,C0911,Young Professional,Cultural,Agent,,Huế,1,2477000.0,0.0755432896375319,Completed,2290000.0,3.8,True,False
B02979,2024-02-11,2024-02-24,C0911,Young Professional,Cultural,Website,Bank Transfer,Đà Lạt,4,2697000.0,0.153256198965672,Completed,9135000.0,5.0,True,False
B03899,2025-03-19,2025-06-12,C0911,Family,Adventure,Agent,Card,Huế,3,4637000.0,0.1218418645294362,Completed,12216000.0,4.5,True,False
B02638,2023-09-23,2023-12-12,C0912,Young Professional,City Break,Website,Cash,Đà Nẵng,2,2644000.0,0.1199060877410514,Completed,4654000.0,4.8,False,False
B02849,2023-12-21,2024-02-10,C0912,Family,Adventure,Agent,Bank Transfer,Hạ Long,1,5778000.0,0.0584086820402664,Completed,5441000.0,4.1,True,False
B03460,2024-08-31,2024-09-26,C0912,,Family,Mobile App,Card,Phú Quốc,3,3300000.0,0.0524278199387107,Completed,9381000.0,4.1,True,False
B02665,2023-10-07,2023-12-02,C0913,Family,Beach,Website,Bank Transfer,Hạ Long,3,4172000.0,0.1195965625055078,Completed,11019000.0,4.5,True,False
B03572,2024-10-18,2024-12-15,C0913,Young Professional,Beach,Agent,Bank Transfer,Hội An,1,4409000.0,0.0657492925251728,Completed,4119000.0,4.2,True,False
B03738,2024-12-30,2025-03-01,C0913,Young Professional,Family,Website,Card,Nha Trang,2,3482000.0,0.1022576926048541,Completed,6252000.0,3.9,True,False
B02643,2023-09-28,2023-09-30,C0914,Young Professional,Beach,Mobile App,,Phú Quốc,2,3893000.0,0.0917281584480288,Completed,7072000.0,4.0,False,False
B02644,2023-09-28,2023-11-28,C0915,Family,Beach,Website,Card,Hội An,2,3848000.0,0.0642656749815601,Completed,7201000.0,3.8,False,False
B03637,2024-11-12,2024-12-17,C0915,Young Professional,Beach,Agent,E-wallet,Nha Trang,1,4770000.0,0.1123817356826211,Completed,4234000.0,3.8,True,False
B02645,2023-09-29,2023-12-01,C0916,Student,Cultural,Agent,Card,Hà Nội,1,2980000.0,0.1227210408622293,Completed,2614000.0,4.3,False,False
B02725,2023-11-02,2023-12-06,C0916,Student,Family,Website,E-wallet,TP.HCM,2,3448000.0,0.1160064187218178,Completed,6096000.0,5.0,True,False
B03422,2024-08-14,2024-09-03,C0917,Corporate,Foodie,Mobile App,Cash,Nha Trang,1,2497000.0,0.0554967950141102,Completed,2358000.0,4.3,True,False
B02649,2023-10-01,2023-11-19,C0918,Family,Beach,Mobile App,,Phú Quốc,1,4400000.0,0.0681111240664048,Completed,4100000.0,4.0,False,False
B02651,2023-10-02,2023-11-24,C0919,Young Professional,Beach,Website,Card,Đà Lạt,3,3305000.0,0.1490303550151361,Completed,8437000.0,5.0,False,False
B02712,2023-10-28,2023-12-26,C0919,Family,Adventure,Website,Card,Đà Nẵng,3,5994000.0,0.1108148605012289,Completed,15989000.0,4.4,True,False
B03247,2024-06-08,2024-07-15,C0919,Student,Family,Website,Card,Phú Quốc,1,3689000.0,0.0539627648385059,Completed,3490000.0,4.2,True,False
B02656,2023-10-04,2023-11-05,C0920,Young Professional,Beach,Mobile App,Card,Nha Trang,1,4544000.0,0.1027082033029108,Completed,4077000.0,4.4,False,False
B03318,2024-07-09,2024-08-30,C0920,Student,Adventure,Agent,Card,Đà Lạt,2,4728000.0,0.0794167989982317,Completed,8705000.0,3.9,True,False
B02657,2023-10-04,2023-11-19,C0921,Corporate,Cultural,Agent,Card,Đà Lạt,1,2381000.0,0.0333785443966756,Completed,2302000.0,4.6,False,False
B04321,2025-09-03,2025-12-12,C0921,Family,Beach,Agent,Bank Transfer,Huế,3,3855000.0,0.0778767413988315,Completed,10664000.0,4.1,True,False
B02661,2023-10-06,2023-11-25,C0922,Student,Cultural,Agent,Card,Sa Pa,3,2352000.0,0.1664941045515531,Completed,5881000.0,4.3,False,False
B03271,2024-06-17,2024-07-27,C0922,Student,Family,Website,Bank Transfer,Phú Quốc,2,3718000.0,0.1207121572461385,Completed,6538000.0,4.1,True,False
B04282,2025-08-21,2025-10-08,C0922,Family,Beach,Website,Cash,Đà Lạt,1,3104000.0,0.1461562336259798,Completed,2650000.0,4.1,True,False
B02662,2023-10-06,2023-11-23,C0923,Young Professional,City Break,Mobile App,Card,Sa Pa,3,2095000.0,0.1149406409786397,Completed,5563000.0,3.8,False,False
B03821,2025-02-10,2025-02-22,C0923,Student,City Break,Website,Bank Transfer,Nha Trang,1,2724000.0,0.0410680321632837,Completed,2612000.0,4.2,True,False
B04031,2025-05-18,2025-06-08,C0924,Family,Beach,Website,Card,Phú Quốc,3,4211000.0,0.0907012580619002,Completed,11487000.0,4.6,True,False
B02668,2023-10-08,2023-10-30,C0925,,Foodie,Mobile App,Card,Phú Quốc,1,2703000.0,0.0391803331374947,Completed,2597000.0,4.9,False,False
B02670,2023-10-10,2024-01-02,C0926,Student,Adventure,Agent,E-wallet,Sa Pa,3,4702000.0,0.1253203924720893,Completed,12338000.0,4.0,False,False
B02743,2023-11-08,2024-01-05,C0926,Family,Cultural,Call Center,Card,Đà Lạt,2,2422000.0,0.1361416254197646,Completed,4185000.0,3.4,True,False
B02671,2023-10-10,2023-12-12,C0927,Family,Adventure,Website,Cash,Phú Quốc,2,5635000.0,0.0720244801693459,Completed,10458000.0,3.7,False,False
B02672,2023-10-10,2023-12-22,C0928,Young Professional,Cultural,Website,Cash,Phú Quốc,3,2778000.0,0.1547580606436732,Completed,7044000.0,4.0,False,False
B03744,2025-01-01,2025-02-11,C0928,Student,Cultural,Mobile App,Card,Huế,2,2280000.0,0.1101366721368926,Completed,4058000.0,4.5,True,False
B02678,2023-10-13,2023-12-02,C0930,Corporate,Beach,Website,Card,Hà Nội,3,4483000.0,0.0675077712864665,Completed,12541000.0,3.8,False,False
B03535,2024-09-28,2024-10-18,C0930,Family,Family,Website,Card,Hà Nội,1,2977000.0,0.1324864774888238,Completed,2583000.0,4.3,True,False
B03882,2025-03-11,2025-04-15,C0930,Corporate,Foodie,Website,,Phú Quốc,1,2926000.0,0.1207879623140995,Completed,2573000.0,4.8,True,False
B02679,2023-10-13,2023-12-27,C0931,Young Professional,City Break,Mobile App,Card,Hội An,3,1503000.0,0.0832843225244322,Completed,4133000.0,3.7,False,False
B04280,2025-08-19,2025-09-13,C0932,Corporate,Family,Mobile App,Card,Phú Quốc,1,3528000.0,0.0487218446182971,Completed,3356000.0,4.8,True,False
B02683,2023-10-14,2023-11-23,C0933,Student,Cultural,Website,Card,Hạ Long,1,2760000.0,0.0734391023476492,Completed,2557000.0,3.9,False,False
B03725,2024-12-24,2025-03-16,C0933,Corporate,Adventure,Website,E-wallet,Hội An,1,4511000.0,0.0717963465895501,Completed,4187000.0,4.6,True,False
B02687,2023-10-15,2023-11-25,C0934,Corporate,Adventure,Website,Cash,Nha Trang,4,5057000.0,0.1496982893735909,Completed,17200000.0,4.4,False,False
B03190,2024-05-16,2024-07-18,C0934,Family,Foodie,Mobile App,Bank Transfer,Nha Trang,1,2765000.0,0.1262196774962636,Completed,2416000.0,4.1,True,False
B02689,2023-10-16,2024-01-14,C0935,Family,Foodie,Website,E-wallet,Huế,1,2404000.0,0.1621863024143854,Completed,2014000.0,4.5,False,False
B03429,2024-08-18,2024-10-12,C0935,Corporate,Foodie,Mobile App,Bank Transfer,Huế,3,2562000.0,0.044676700032958,Completed,7343000.0,4.2,True,False
B02694,2023-10-18,2023-12-29,C0936,Student,Foodie,Mobile App,Card,Hạ Long,1,2556000.0,0.0558837406363,Completed,2413000.0,4.5,False,False
B02850,2023-12-22,2024-01-04,C0936,Young Professional,Beach,Website,Cash,Phú Quốc,1,4066000.0,0.0173799952080499,Completed,3995000.0,4.5,True,False
B02695,2023-10-18,2023-12-17,C0937,Student,Adventure,Website,Bank Transfer,Đà Lạt,1,4930000.0,0.1212801074006447,Completed,4332000.0,4.2,False,False
B03558,2024-10-10,2024-12-09,C0937,Family,Beach,Website,Bank Transfer,Huế,1,3461000.0,0.1579639208434204,Completed,2914000.0,3.8,True,False
B02697,2023-10-19,2023-11-15,C0938,Corporate,Family,Website,Cash,Đà Nẵng,1,3325000.0,0.0782382910454601,Completed,3065000.0,4.3,False,False
B02698,2023-10-19,2023-12-27,C0939,Family,Foodie,Website,Cash,Hội An,3,2218000.0,0.1643027239994174,Completed,5561000.0,4.4,False,False
B03567,2024-10-14,2024-12-29,C0939,,Foodie,Website,Card,Đà Lạt,1,2451000.0,0.1266427032837423,Completed,2141000.0,3.6,True,False
B02699,2023-10-20,2023-11-23,C0940,Young Professional,Family,Mobile App,Bank Transfer,Phú Quốc,1,3295000.0,0.1143248034264974,Completed,2918000.0,3.8,False,False
B02702,2023-10-21,2023-12-26,C0941,Student,Cultural,Mobile App,Bank Transfer,Đà Lạt,3,2775000.0,0.1459547110028015,Completed,7110000.0,4.3,False,False
B03783,2025-01-25,2025-01-25,C0941,Family,Cultural,Website,Card,Nha Trang,2,3222000.0,0.0861442578565566,Completed,5889000.0,4.2,True,False
B03779,2025-01-23,2025-04-15,C0941,Young Professional,Beach,Website,Card,TP.HCM,1,3691000.0,0.0722271956121354,Completed,3424000.0,4.3,True,False
B02705,2023-10-23,2023-12-07,C0942,Corporate,Family,Website,Card,Nha Trang,2,3884000.0,0.0728255794004178,Completed,7202000.0,3.9,False,False
B02710,2023-10-26,2023-12-01,C0943,Young Professional,Family,Website,Card,Hội An,2,2941000.0,0.0780146818349123,Completed,5423000.0,3.8,False,False
B03730,2024-12-28,2025-02-23,C0943,Student,Family,Agent,Card,Huế,2,3299000.0,0.163018986827306,Completed,5522000.0,4.9,True,False
